fips,state,cty,crop,unit,bchmk,bchmk_prc,act_yld,nat_prc,year
01107,Alabama,Pickens,Oats,Bushel,53.33,2.67,64,4.57,2022
01107,Alabama,Pickens,Seed Cotton,Pound,2542.06,0.37,1903.1,0.45,2022
01107,Alabama,Pickens,Soybeans,Bushel,41.86,9.12,53.16,14.2,2022
01107,Alabama,Pickens,Wheat,Bushel,51.67,5.5,48,8.83,2022
01109,Alabama,Pike,Corn,Bushel,218.01,3.7,211.22,6.54,2022
01109,Alabama,Pike,Corn,Bushel,113.88,3.7,83.38,6.54,2022
01109,Alabama,Pike,Grain Sorghum,Bushel,41.00,3.95,41.1,5.94,2022
01109,Alabama,Pike,Oats,Bushel,51.27,2.67,64,4.57,2022
01109,Alabama,Pike,Sesame Seed,Pound,731.67,0.35,572,0.41,2022
01109,Alabama,Pike,Soybeans,Bushel,37.62,9.12,16.67,14.2,2022
01109,Alabama,Pike,Wheat,Bushel,31.80,5.5,47,8.83,2022
01111,Alabama,Randolph,Corn,Bushel,84.55,3.7,132.73,6.54,2022
01111,Alabama,Randolph,Grain Sorghum,Bushel,42.27,3.95,41.1,5.94,2022
01111,Alabama,Randolph,Oats,Bushel,52.07,2.67,64,4.57,2022
01111,Alabama,Randolph,Soybeans,Bushel,35.73,9.12,39.51,14.2,2022
01111,Alabama,Randolph,Wheat,Bushel,59.20,5.5,72,8.83,2022
01113,Alabama,Russell,Corn,Bushel,105.47,3.7,114.8,6.54,2022
01113,Alabama,Russell,Grain Sorghum,Bushel,40.20,3.95,41.1,5.94,2022
01113,Alabama,Russell,Oats,Bushel,53.40,2.67,64,4.57,2022
01113,Alabama,Russell,Seed Cotton,Pound,1964.71,0.37,2153.98,0.45,2022
01113,Alabama,Russell,Soybeans,Bushel,32.04,9.12,39.51,14.2,2022
01113,Alabama,Russell,Wheat,Bushel,43.20,5.5,72,8.83,2022
01115,Alabama,St. Clair,Corn,Bushel,128.33,3.7,137,6.54,2022
01115,Alabama,St. Clair,Seed Cotton,Pound,2407.54,0.37,2740.99,0.45,2022
01117,Alabama,Shelby,Corn,Bushel,129.38,3.7,96.86,6.54,2022
01117,Alabama,Shelby,Grain Sorghum,Bushel,42.33,3.95,41.1,5.94,2022
01117,Alabama,Shelby,Seed Cotton,Pound,2157.77,0.37,2103.53,0.45,2022
01117,Alabama,Shelby,Soybeans,Bushel,31.30,9.12,47.28,14.2,2022
01117,Alabama,Shelby,Wheat,Bushel,50.33,5.5,71,8.83,2022
01119,Alabama,Sumter,Corn,Bushel,143.31,3.7,92,6.54,2022
01119,Alabama,Sumter,Grain Sorghum,Bushel,39.67,3.95,41.1,5.94,2022
01119,Alabama,Sumter,Oats,Bushel,48.00,2.67,64,4.57,2022
01119,Alabama,Sumter,Soybeans,Bushel,31.09,9.12,38,14.2,2022
01119,Alabama,Sumter,Wheat,Bushel,44.33,5.5,72,8.83,2022
01121,Alabama,Talladega,Corn,Bushel,216.54,3.7,192.57,6.54,2022
01121,Alabama,Talladega,Corn,Bushel,167.02,3.7,100.74,6.54,2022
01121,Alabama,Talladega,Grain Sorghum,Bushel,42.33,3.95,41.1,5.94,2022
01121,Alabama,Talladega,Oats,Bushel,56.00,2.67,64,4.57,2022
01121,Alabama,Talladega,Seed Cotton,Pound,2386.70,0.37,2521.15,0.45,2022
01121,Alabama,Talladega,Soybeans,Bushel,56.97,9.12,55.69,14.2,2022
01121,Alabama,Talladega,Soybeans,Bushel,34.07,9.12,39.12,14.2,2022
01121,Alabama,Talladega,Wheat,Bushel,66.45,5.5,70.86,8.83,2022
01123,Alabama,Tallapoosa,Corn,Bushel,149.08,3.7,131,6.54,2022
01123,Alabama,Tallapoosa,Soybeans,Bushel,35.67,9.12,34,14.2,2022
01123,Alabama,Tallapoosa,Wheat,Bushel,51.67,5.5,72,8.83,2022
01125,Alabama,Tuscaloosa,Corn,Bushel,156.98,3.7,89.07,6.54,2022
01125,Alabama,Tuscaloosa,Grain Sorghum,Bushel,41.00,3.95,41.1,5.94,2022
01125,Alabama,Tuscaloosa,Seed Cotton,Pound,2148.96,0.37,2368.01,0.45,2022
01125,Alabama,Tuscaloosa,Soybeans,Bushel,40.86,9.12,34.64,14.2,2022
01125,Alabama,Tuscaloosa,Wheat,Bushel,51.43,5.5,72,8.83,2022
01127,Alabama,Walker,Corn,Bushel,119.43,3.7,97,6.54,2022
01127,Alabama,Walker,Soybeans,Bushel,37.67,9.12,39,14.2,2022
01127,Alabama,Walker,Wheat,Bushel,59.00,5.5,72,8.83,2022
01129,Alabama,Washington,Corn,Bushel,171.65,3.7,112,6.54,2022
01129,Alabama,Washington,Oats,Bushel,48.80,2.67,64,4.57,2022
01129,Alabama,Washington,Soybeans,Bushel,37.47,9.12,39.51,14.2,2022
01129,Alabama,Washington,Wheat,Bushel,49.17,5.5,72,8.83,2022
01131,Alabama,Wilcox,Corn,Bushel,116.23,3.7,90,6.54,2022
01131,Alabama,Wilcox,Soybeans,Bushel,30.04,9.12,40,14.2,2022
01131,Alabama,Wilcox,Wheat,Bushel,50.27,5.5,45,8.83,2022
01133,Alabama,Winston,Corn,Bushel,140.25,3.7,113,6.54,2022
01133,Alabama,Winston,Soybeans,Bushel,42.33,9.12,42,14.2,2022
01133,Alabama,Winston,Wheat,Bushel,64.07,5.5,80,8.83,2022
02002,Alaska,Delta,Barley,Bushel,44.00,4.95,42,7.4,2022
04012,Arizona,La Paz,Barley,Bushel,141.33,4.95,108,7.4,2022
04012,Arizona,La Paz,Chickpeas_Large,Pound,2310.40,0.26,2892,0.36,2022
04012,Arizona,La Paz,Corn,Bushel,247.00,3.7,232.07,6.54,2022
04012,Arizona,La Paz,Grain Sorghum,Bushel,100.00,3.95,132,5.94,2022
04012,Arizona,La Paz,Lentils,Pound,2033.00,0.22,2033,0.34,2022
04012,Arizona,La Paz,Oats,Bushel,84.67,2.67,85,4.57,2022
04012,Arizona,La Paz,Seed Cotton,Pound,4479.29,0.37,4778.06,0.45,2022
04012,Arizona,La Paz,Wheat,Bushel,104.53,5.5,103,8.83,2022
04013,Arizona,Maricopa,Barley,Bushel,132.47,4.95,108.03,7.4,2022
04013,Arizona,Maricopa,Barley,Bushel,21.70,4.95,6.59,7.4,2022
04013,Arizona,Maricopa,Chickpeas_Large,Pound,2888.00,0.26,2892,0.36,2022
04013,Arizona,Maricopa,Corn,Bushel,222.06,3.7,232.07,6.54,2022
04013,Arizona,Maricopa,Grain Sorghum,Bushel,126.67,3.95,132,5.94,2022
04013,Arizona,Maricopa,Lentils,Pound,2033.00,0.22,2033,0.34,2022
04013,Arizona,Maricopa,Wheat,Bushel,107.28,5.5,104.98,8.83,2022
04021,Arizona,Pinal,Corn,Bushel,268.30,3.7,232.07,6.54,2022
04021,Arizona,Pinal,Soybeans,Bushel,58.00,9.12,58,14.2,2022
04025,Arizona,Yavapai,Chickpeas_Large,Pound,2888.00,0.26,2892,0.36,2022
04025,Arizona,Yavapai,Grain Sorghum,Bushel,132.00,3.95,132,5.94,2022
04025,Arizona,Yavapai,Lentils,Pound,2033.00,0.22,2033,0.34,2022
04027,Arizona,Yuma,Barley,Bushel,128.33,4.95,108,7.4,2022
04027,Arizona,Yuma,Corn,Bushel,247.13,3.7,232.07,6.54,2022
04027,Arizona,Yuma,Grain Sorghum,Bushel,100.00,3.95,132,5.94,2022
04027,Arizona,Yuma,Oats,Bushel,87.73,2.67,85,4.57,2022
04027,Arizona,Yuma,Wheat,Bushel,101.91,5.5,120.4,8.83,2022
05001,Arkansas,Arkansas,Corn,Bushel,187.38,3.7,181.72,6.54,2022
05001,Arkansas,Arkansas,Grain Sorghum,Bushel,79.03,3.95,72.53,5.94,2022
05001,Arkansas,Arkansas,Oats,Bushel,75.20,2.67,61,4.57,2022
05001,Arkansas,Arkansas,Rice_Long Grain,Pound,8286.89,0.14,8001.95,,2022
05001,Arkansas,Arkansas,Rice_Med/Short Grain,Pound,8000.05,0.14,6115.32,,2022
05001,Arkansas,Arkansas,Soybeans,Bushel,58.81,9.12,59.27,14.2,2022
05001,Arkansas,Arkansas,Soybeans,Bushel,39.71,9.12,25.36,14.2,2022
05001,Arkansas,Arkansas,Wheat,Bushel,57.28,5.5,72.82,8.83,2022
05003,Arkansas,Ashley,Corn,Bushel,184.46,3.7,176.72,6.54,2022
05003,Arkansas,Ashley,Grain Sorghum,Bushel,69.80,3.95,72.53,5.94,2022
05003,Arkansas,Ashley,Oats,Bushel,72.60,2.67,61,4.57,2022
05003,Arkansas,Ashley,Rice_Long Grain,Pound,7250.89,0.14,8050,,2022
05003,Arkansas,Ashley,Rice_Med/Short Grain,Pound,7374.23,0.14,6103.01,,2022
05003,Arkansas,Ashley,Seed Cotton,Pound,2699.54,0.37,2827.44,0.45,2022
05003,Arkansas,Ashley,Soybeans,Bushel,57.32,9.12,54.28,14.2,2022
05003,Arkansas,Ashley,Soybeans,Bushel,30.03,9.12,17.8,14.2,2022
05003,Arkansas,Ashley,Wheat,Bushel,48.54,5.5,63.69,8.83,2022
05007,Arkansas,Benton,Corn,Bushel,129.38,3.7,159.92,6.54,2022
05007,Arkansas,Benton,Soybeans,Bushel,32.19,9.12,48.08,14.2,2022
05013,Arkansas,Calhoun,Corn,Bushel,146.91,3.7,159.92,6.54,2022
05013,Arkansas,Calhoun,Wheat,Bushel,41.76,5.5,55.14,8.83,2022
05017,Arkansas,Chicot,Corn,Bushel,178.12,3.7,174.94,6.54,2022
05017,Arkansas,Chicot,Corn,Bushel,103.21,3.7,168.5,6.54,2022
05017,Arkansas,Chicot,Grain Sorghum,Bushel,78.02,3.95,72.53,5.94,2022
05017,Arkansas,Chicot,Oats,Bushel,69.00,2.67,61,4.57,2022
05017,Arkansas,Chicot,Rice_Long Grain,Pound,7600.89,0.14,7826.89,,2022
05017,Arkansas,Chicot,Rice_Med/Short Grain,Pound,7311.71,0.14,6103.01,,2022
05017,Arkansas,Chicot,Soybeans,Bushel,59.73,9.12,55.48,14.2,2022
05017,Arkansas,Chicot,Soybeans,Bushel,43.58,9.12,36.23,14.2,2022
05017,Arkansas,Chicot,Sunflower Seed,Pound,1322.00,0.2,1293.75,0.28,2022
05017,Arkansas,Chicot,Wheat,Bushel,57.91,5.5,65.41,8.83,2022
05017,Arkansas,Chicot,Wheat,Bushel,45.08,5.5,56.21,8.83,2022
05019,Arkansas,Clark,Corn,Bushel,146.33,3.7,159.92,6.54,2022
05019,Arkansas,Clark,Grain Sorghum,Bushel,71.00,3.95,72.53,5.94,2022
05019,Arkansas,Clark,Oats,Bushel,72.67,2.67,61,4.57,2022
05019,Arkansas,Clark,Soybeans,Bushel,44.00,9.12,50.63,14.2,2022
05019,Arkansas,Clark,Soybeans,Bushel,30.03,9.12,32.68,14.2,2022
05019,Arkansas,Clark,Wheat,Bushel,41.69,5.5,55.14,8.83,2022
05021,Arkansas,Clay,Barley,Bushel,77.67,4.95,76.29,7.4,2022
05021,Arkansas,Clay,Corn,Bushel,202.04,3.7,173.5,6.54,2022
05021,Arkansas,Clay,Corn,Bushel,171.96,3.7,73.92,6.54,2022
05021,Arkansas,Clay,Grain Sorghum,Bushel,76.68,3.95,72.53,5.94,2022
05021,Arkansas,Clay,Oats,Bushel,72.67,2.67,61,4.57,2022
05021,Arkansas,Clay,Seed Cotton,Pound,3120.77,0.37,3131.98,0.45,2022
05021,Arkansas,Clay,Seed Cotton,Pound,2472.53,0.37,2429.71,0.45,2022
05021,Arkansas,Clay,Soybeans,Bushel,54.64,9.12,51.94,14.2,2022
05021,Arkansas,Clay,Soybeans,Bushel,33.39,9.12,32.8,14.2,2022
05021,Arkansas,Clay,Wheat,Bushel,47.58,5.5,49.54,8.83,2022
05029,Arkansas,Conway,Corn,Bushel,163.99,3.7,123.06,6.54,2022
05029,Arkansas,Conway,Corn,Bushel,114.42,3.7,47.78,6.54,2022
05029,Arkansas,Conway,Grain Sorghum,Bushel,72.00,3.95,72.53,5.94,2022
05029,Arkansas,Conway,Oats,Bushel,72.67,2.67,61,4.57,2022
05029,Arkansas,Conway,Soybeans,Bushel,44.38,9.12,38.36,14.2,2022
05029,Arkansas,Conway,Soybeans,Bushel,32.55,9.12,17.24,14.2,2022
05029,Arkansas,Conway,Wheat,Bushel,40.54,5.5,23.58,8.83,2022
05031,Arkansas,Craighead,Corn,Bushel,204.67,3.7,173.52,6.54,2022
05031,Arkansas,Craighead,Grain Sorghum,Bushel,80.85,3.95,72.41,5.94,2022
05031,Arkansas,Craighead,Grain Sorghum,Bushel,63.68,3.95,52.24,5.94,2022
05031,Arkansas,Craighead,Oats,Bushel,72.67,2.67,61,4.57,2022
05031,Arkansas,Craighead,Rice_Med/Short Grain,Pound,7426.74,0.14,6803.38,,2022
05031,Arkansas,Craighead,Soybeans,Bushel,51.97,9.12,49.44,14.2,2022
05031,Arkansas,Craighead,Soybeans,Bushel,43.32,9.12,29,14.2,2022
05031,Arkansas,Craighead,Sunflower Seed,Pound,1322.00,0.2,1293.75,0.28,2022
05031,Arkansas,Craighead,Wheat,Bushel,59.24,5.5,61.82,8.83,2022
05033,Arkansas,Crawford,Corn,Bushel,125.53,3.7,123.06,6.54,2022
05033,Arkansas,Crawford,Corn,Bushel,97.07,3.7,47.78,6.54,2022
05033,Arkansas,Crawford,Grain Sorghum,Bushel,72.00,3.95,72.53,5.94,2022
05033,Arkansas,Crawford,Oats,Bushel,72.67,2.67,61,4.57,2022
05033,Arkansas,Crawford,Rice_Long Grain,Pound,7312.67,0.14,6016.88,,2022
05033,Arkansas,Crawford,Rice_Med/Short Grain,Pound,6853.96,0.14,5645.52,,2022
05033,Arkansas,Crawford,Soybeans,Bushel,32.94,9.12,26.82,14.2,2022
05033,Arkansas,Crawford,Soybeans,Bushel,26.75,9.12,15.24,14.2,2022
05033,Arkansas,Crawford,Sunflower Seed,Pound,1322.00,0.2,1293.75,0.28,2022
05033,Arkansas,Crawford,Wheat,Bushel,34.83,5.5,50.37,8.83,2022
05035,Arkansas,Crittenden,Corn,Bushel,182.49,3.7,147.12,6.54,2022
05035,Arkansas,Crittenden,Grain Sorghum,Bushel,82.09,3.95,72.41,5.94,2022
05035,Arkansas,Crittenden,Grain Sorghum,Bushel,77.41,3.95,52.24,5.94,2022
05035,Arkansas,Crittenden,Oats,Bushel,72.67,2.67,61,4.57,2022
05035,Arkansas,Crittenden,Safflower,Pound,1178.79,0.2,1015.01,0.33,2022
05035,Arkansas,Crittenden,Seed Cotton,Pound,2761.37,0.37,2637.1,0.45,2022
05035,Arkansas,Crittenden,Seed Cotton,Pound,2793.65,0.37,2643.05,0.45,2022
05035,Arkansas,Crittenden,Soybeans,Bushel,54.86,9.12,53.42,14.2,2022
05035,Arkansas,Crittenden,Soybeans,Bushel,41.92,9.12,40.15,14.2,2022
05035,Arkansas,Crittenden,Wheat,Bushel,57.07,5.5,58.8,8.83,2022
05037,Arkansas,Cross,Corn,Bushel,186.20,3.7,165.1,6.54,2022
05037,Arkansas,Cross,Grain Sorghum,Bushel,97.37,3.95,72.41,5.94,2022
05037,Arkansas,Cross,Grain Sorghum,Bushel,66.95,3.95,52.24,5.94,2022
05037,Arkansas,Cross,Oats,Bushel,72.67,2.67,61,4.57,2022
05037,Arkansas,Cross,Rice_Med/Short Grain,Pound,7224.69,0.14,6244.18,,2022
05037,Arkansas,Cross,Safflower,Pound,1178.79,0.2,1015.01,0.33,2022
05037,Arkansas,Cross,Soybeans,Bushel,54.24,9.12,50.75,14.2,2022
05037,Arkansas,Cross,Soybeans,Bushel,34.20,9.12,32.7,14.2,2022
05037,Arkansas,Cross,Sunflower Seed,Pound,1322.00,0.2,1293.75,0.28,2022
05037,Arkansas,Cross,Wheat,Bushel,45.44,5.5,69.63,8.83,2022
05041,Arkansas,Desha,Corn,Bushel,190.50,3.7,172.12,6.54,2022
05041,Arkansas,Desha,Grain Sorghum,Bushel,83.43,3.95,72.41,5.94,2022
05041,Arkansas,Desha,Grain Sorghum,Bushel,66.84,3.95,52.24,5.94,2022
05041,Arkansas,Desha,Oats,Bushel,72.67,2.67,61,4.57,2022
05041,Arkansas,Desha,Rice_Med/Short Grain,Pound,7043.02,0.14,6103.01,,2022
05041,Arkansas,Desha,Seed Cotton,Pound,2946.89,0.37,3172.54,0.45,2022
05041,Arkansas,Desha,Soybeans,Bushel,62.51,9.12,58.96,14.2,2022
05041,Arkansas,Desha,Soybeans,Bushel,43.94,9.12,34.69,14.2,2022
05041,Arkansas,Desha,Wheat,Bushel,53.00,5.5,67.12,8.83,2022
05043,Arkansas,Drew,Corn,Bushel,189.34,3.7,171.62,6.54,2022
05043,Arkansas,Drew,Grain Sorghum,Bushel,72.00,3.95,72.53,5.94,2022
05043,Arkansas,Drew,Rice_Long Grain,Pound,7867.16,0.14,7475.22,,2022
05043,Arkansas,Drew,Soybeans,Bushel,58.18,9.12,57.04,14.2,2022
05043,Arkansas,Drew,Soybeans,Bushel,28.08,9.12,30.81,14.2,2022
05043,Arkansas,Drew,Wheat,Bushel,43.10,5.5,45.08,8.83,2022
05045,Arkansas,Faulkner,Corn,Bushel,121.18,3.7,107.13,6.54,2022
05045,Arkansas,Faulkner,Grain Sorghum,Bushel,72.00,3.95,72.53,5.94,2022
05045,Arkansas,Faulkner,Oats,Bushel,72.67,2.67,61,4.57,2022
05045,Arkansas,Faulkner,Soybeans,Bushel,34.85,9.12,30.48,14.2,2022
05045,Arkansas,Faulkner,Soybeans,Bushel,29.74,9.12,13.75,14.2,2022
05045,Arkansas,Faulkner,Wheat,Bushel,35.18,5.5,44.3,8.83,2022
05047,Arkansas,Franklin,Corn,Bushel,99.79,3.7,69.33,6.54,2022
05047,Arkansas,Franklin,Grain Sorghum,Bushel,72.00,3.95,72.53,5.94,2022
05047,Arkansas,Franklin,Oats,Bushel,72.67,2.67,61,4.57,2022
05047,Arkansas,Franklin,Soybeans,Bushel,32.52,9.12,13.99,14.2,2022
05047,Arkansas,Franklin,Sunflower Seed,Pound,1322.00,0.2,1293.75,0.28,2022
05047,Arkansas,Franklin,Wheat,Bushel,46.10,5.5,55.14,8.83,2022
05049,Arkansas,Fulton,Corn,Bushel,148.67,3.7,159.92,6.54,2022
05049,Arkansas,Fulton,Oats,Bushel,72.67,2.67,61,4.57,2022
05049,Arkansas,Fulton,Wheat,Bushel,40.69,5.5,55.14,8.83,2022
05055,Arkansas,Greene,Corn,Bushel,199.34,3.7,170.69,6.54,2022
05055,Arkansas,Greene,Corn,Bushel,118.91,3.7,76.9,6.54,2022
05055,Arkansas,Greene,Grain Sorghum,Bushel,80.67,3.95,136.55,5.94,2022
05055,Arkansas,Greene,Grain Sorghum,Bushel,55.82,3.95,61.52,5.94,2022
05055,Arkansas,Greene,Oats,Bushel,72.67,2.67,61,4.57,2022
05055,Arkansas,Greene,Rice_Med/Short Grain,Pound,7816.67,0.14,6824.72,,2022
05055,Arkansas,Greene,Soybeans,Bushel,48.05,9.12,49.73,14.2,2022
05055,Arkansas,Greene,Soybeans,Bushel,33.54,9.12,30.87,14.2,2022
05055,Arkansas,Greene,Wheat,Bushel,54.88,5.5,49.66,8.83,2022
05057,Arkansas,Hempstead,Corn,Bushel,116.21,3.7,159.92,6.54,2022
05057,Arkansas,Hempstead,Grain Sorghum,Bushel,72.00,3.95,72.53,5.94,2022
05057,Arkansas,Hempstead,Oats,Bushel,72.67,2.67,61,4.57,2022
05057,Arkansas,Hempstead,Soybeans,Bushel,29.31,9.12,48.08,14.2,2022
05057,Arkansas,Hempstead,Wheat,Bushel,30.74,5.5,55.1,8.83,2022
05059,Arkansas,Hot Spring,Corn,Bushel,146.91,3.7,159.92,6.54,2022
05059,Arkansas,Hot Spring,Grain Sorghum,Bushel,69.80,3.95,72.53,5.94,2022
05059,Arkansas,Hot Spring,Soybeans,Bushel,30.65,9.12,48.08,14.2,2022
05059,Arkansas,Hot Spring,Wheat,Bushel,41.69,5.5,55.14,8.83,2022
05061,Arkansas,Howard,Corn,Bushel,141.33,3.7,159.92,6.54,2022
05061,Arkansas,Howard,Grain Sorghum,Bushel,72.00,3.95,72.53,5.94,2022
05061,Arkansas,Howard,Oats,Bushel,72.67,2.67,61,4.57,2022
05061,Arkansas,Howard,Wheat,Bushel,36.00,5.5,55.14,8.83,2022
05063,Arkansas,Independence,Corn,Bushel,169.47,3.7,137.95,6.54,2022
05063,Arkansas,Independence,Corn,Bushel,128.22,3.7,67.27,6.54,2022
05063,Arkansas,Independence,Grain Sorghum,Bushel,65.70,3.95,72.53,5.94,2022
05063,Arkansas,Independence,Soybeans,Bushel,45.62,9.12,45.78,14.2,2022
05063,Arkansas,Independence,Soybeans,Bushel,32.13,9.12,27.68,14.2,2022
05063,Arkansas,Independence,Wheat,Bushel,42.06,5.5,43.35,8.83,2022
05065,Arkansas,Izard,Corn,Bushel,148.67,3.7,159.92,6.54,2022
05065,Arkansas,Izard,Grain Sorghum,Bushel,71.00,3.95,72.53,5.94,2022
05065,Arkansas,Izard,Oats,Bushel,72.67,2.67,61,4.57,2022
05065,Arkansas,Izard,Wheat,Bushel,41.69,5.5,55.14,8.83,2022
05067,Arkansas,Jackson,Corn,Bushel,163.64,3.7,141.47,6.54,2022
05067,Arkansas,Jackson,Grain Sorghum,Bushel,74.63,3.95,72.41,5.94,2022
05067,Arkansas,Jackson,Grain Sorghum,Bushel,56.11,3.95,52.24,5.94,2022
05067,Arkansas,Jackson,Oats,Bushel,72.67,2.67,61,4.57,2022
05067,Arkansas,Jackson,Peanuts,Pound,4883.72,0.27,4937.76,0.27,2022
05067,Arkansas,Jackson,Rice_Long Grain,Pound,7141.59,0.14,7265.72,,2022
05067,Arkansas,Jackson,Rice_Med/Short Grain,Pound,6034.93,0.14,3437.09,,2022
05067,Arkansas,Jackson,Soybeans,Bushel,41.07,9.12,35.71,14.2,2022
05067,Arkansas,Jackson,Soybeans,Bushel,27.05,9.12,21.42,14.2,2022
05067,Arkansas,Jackson,Wheat,Bushel,56.80,5.5,53.97,8.83,2022
05069,Arkansas,Jefferson,Corn,Bushel,175.80,3.7,160.73,6.54,2022
05069,Arkansas,Jefferson,Corn,Bushel,100.61,3.7,98.75,6.54,2022
05069,Arkansas,Jefferson,Grain Sorghum,Bushel,73.56,3.95,72.53,5.94,2022
05069,Arkansas,Jefferson,Oats,Bushel,72.67,2.67,61,4.57,2022
05069,Arkansas,Jefferson,Rice_Long Grain,Pound,7344.90,0.14,7055.68,,2022
05069,Arkansas,Jefferson,Rice_Med/Short Grain,Pound,7383.87,0.14,6061.63,,2022
05069,Arkansas,Jefferson,Seed Cotton,Pound,2497.78,0.37,2719.32,0.45,2022
05069,Arkansas,Jefferson,Soybeans,Bushel,51.71,9.12,47.77,14.2,2022
05069,Arkansas,Jefferson,Soybeans,Bushel,24.36,9.12,10.27,14.2,2022
05069,Arkansas,Jefferson,Sunflower Seed,Pound,1322.00,0.2,1293.75,0.28,2022
05069,Arkansas,Jefferson,Wheat,Bushel,37.78,5.5,41.16,8.83,2022
05071,Arkansas,Johnson,Corn,Bushel,112.87,3.7,69.33,6.54,2022
05071,Arkansas,Johnson,Grain Sorghum,Bushel,72.00,3.95,72.53,5.94,2022
05071,Arkansas,Johnson,Soybeans,Bushel,42.51,9.12,25.09,14.2,2022
05071,Arkansas,Johnson,Soybeans,Bushel,26.40,9.12,12.07,14.2,2022
05071,Arkansas,Johnson,Wheat,Bushel,47.10,5.5,55.14,8.83,2022
05073,Arkansas,Lafayette,Corn,Bushel,162.08,3.7,153.05,6.54,2022
05073,Arkansas,Lafayette,Corn,Bushel,105.63,3.7,96.12,6.54,2022
05073,Arkansas,Lafayette,Grain Sorghum,Bushel,72.00,3.95,72.53,5.94,2022
05073,Arkansas,Lafayette,Oats,Bushel,72.67,2.67,61,4.57,2022
05073,Arkansas,Lafayette,Rice_Long Grain,Pound,5292.31,0.14,5073.97,,2022
05073,Arkansas,Lafayette,Rice_Med/Short Grain,Pound,7076.67,0.14,5645.52,,2022
05073,Arkansas,Lafayette,Seed Cotton,Pound,2353.01,0.37,1632.17,0.45,2022
05073,Arkansas,Lafayette,Soybeans,Bushel,50.35,9.12,45.8,14.2,2022
05073,Arkansas,Lafayette,Soybeans,Bushel,27.12,9.12,15.24,14.2,2022
05073,Arkansas,Lafayette,Wheat,Bushel,57.39,5.5,65.14,8.83,2022
05073,Arkansas,Lafayette,Wheat,Bushel,43.98,5.5,54.73,8.83,2022
05075,Arkansas,Lawrence,Corn,Bushel,176.82,3.7,143.59,6.54,2022
05075,Arkansas,Lawrence,Grain Sorghum,Bushel,67.71,3.95,53.29,5.94,2022
05075,Arkansas,Lawrence,Oats,Bushel,72.67,2.67,61,4.57,2022
05075,Arkansas,Lawrence,Peanuts,Pound,4184.56,0.27,3760.27,0.27,2022
05075,Arkansas,Lawrence,Soybeans,Bushel,47.52,9.12,45.97,14.2,2022
05075,Arkansas,Lawrence,Soybeans,Bushel,33.44,9.12,27.71,14.2,2022
05075,Arkansas,Lawrence,Wheat,Bushel,46.64,5.5,41.18,8.83,2022
05077,Arkansas,Lee,Corn,Bushel,194.05,3.7,149.1,6.54,2022
05077,Arkansas,Lee,Corn,Bushel,147.25,3.7,114.45,6.54,2022
05077,Arkansas,Lee,Grain Sorghum,Bushel,82.09,3.95,119.28,5.94,2022
05077,Arkansas,Lee,Grain Sorghum,Bushel,71.60,3.95,91.56,5.94,2022
05077,Arkansas,Lee,Oats,Bushel,72.67,2.67,61,4.57,2022
05077,Arkansas,Lee,Rice_Long Grain,Pound,7782.66,0.14,7801.4,,2022
05077,Arkansas,Lee,Rice_Med/Short Grain,Pound,7481.29,0.14,7235.49,,2022
05077,Arkansas,Lee,Seed Cotton,Pound,2843.69,0.37,2820.79,0.45,2022
05077,Arkansas,Lee,Seed Cotton,Pound,2475.46,0.37,2725.18,0.45,2022
05077,Arkansas,Lee,Soybeans,Bushel,54.16,9.12,52.6,14.2,2022
05077,Arkansas,Lee,Soybeans,Bushel,36.19,9.12,37.96,14.2,2022
05077,Arkansas,Lee,Sunflower Seed,Pound,1322.00,0.2,1293.75,0.28,2022
05077,Arkansas,Lee,Wheat,Bushel,45.21,5.5,51.47,8.83,2022
05079,Arkansas,Lincoln,Corn,Bushel,158.26,3.7,141.5,6.54,2022
05079,Arkansas,Lincoln,Grain Sorghum,Bushel,73.56,3.95,72.53,5.94,2022
05079,Arkansas,Lincoln,Oats,Bushel,69.00,2.67,61,4.57,2022
05079,Arkansas,Lincoln,Rice_Long Grain,Pound,7515.44,0.14,7741.63,,2022
05079,Arkansas,Lincoln,Rice_Med/Short Grain,Pound,7441.01,0.14,6103.01,,2022
05079,Arkansas,Lincoln,Seed Cotton,Pound,2855.35,0.37,3114.43,0.45,2022
05079,Arkansas,Lincoln,Soybeans,Bushel,56.47,9.12,48.99,14.2,2022
05079,Arkansas,Lincoln,Soybeans,Bushel,32.93,9.12,15.37,14.2,2022
05079,Arkansas,Lincoln,Wheat,Bushel,44.24,5.5,44.43,8.83,2022
05081,Arkansas,Little River,Corn,Bushel,129.03,3.7,110.94,6.54,2022
05081,Arkansas,Little River,Corn,Bushel,89.61,3.7,75.04,6.54,2022
05081,Arkansas,Little River,Grain Sorghum,Bushel,74.64,3.95,72.53,5.94,2022
05081,Arkansas,Little River,Oats,Bushel,72.67,2.67,61,4.57,2022
05081,Arkansas,Little River,Seed Cotton,Pound,2587.87,0.37,2090.57,0.45,2022
05081,Arkansas,Little River,Soybeans,Bushel,40.78,9.12,15.88,14.2,2022
05081,Arkansas,Little River,Soybeans,Bushel,18.49,9.12,3.21,14.2,2022
05081,Arkansas,Little River,Wheat,Bushel,31.46,5.5,36.44,8.83,2022
05083,Arkansas,Logan,Corn,Bushel,91.50,3.7,36.4,6.54,2022
